Customer_ID,Business_Type,Customer_Segment,Industry,State,City,Registration_Date,Registration_Month,Business_Age,Number_of_Employees,Monthly_Revenue_Capped,Risk_Score,Churn_Status,Acquisition_Channel,Is_Moniebook_User,First_Moniebook_Usage_Date,Days_To_Adopt_Moniebook,Moniebook_Usage_Events,Moniebook_Sessions,Total_Transaction_Records,Successful_Transactions,Failed_Transactions,Total_Transaction_Value,Total_Fees,Total_Profit,Products_With_Transactions,Avg_Transaction_Value,Engagement_Days,Total_Logins,Push_Notifications_Opened,Email_Clicks,Support_Tickets,Avg_Satisfaction_Score,Latest_CLV,Latest_Total_Revenue,Latest_Total_Transactions,Latest_Products_Used,Latest_Days_Since_Last_Login
CUST004233,"Registered Business Name",Medium,Pharmacy,Enugu,Udi,"2024-08-07 00:00:00",2024-08-01,2.40,31,27902976.04,61.10,Inactive,"Partner Bank",0,NULL,NULL,0,0,149,136,13,283071712.03,1754381.61,880616.06,6,1938847.34,17,141,33,15,0,6.02,1233746.17,3299085.10,136,6,9
CUST004234,"Sole Proprietorship",Medium,Electronics,Oyo,Ibadan,"2024-01-07 00:00:00",2024-01-01,4.40,50,9394043.00,55.50,Active,"Trade Fair",0,NULL,NULL,0,0,230,211,19,117914146.62,783640.74,403250.46,5,543383.16,24,220,62,31,3,6.47,1233746.17,1643702.73,211,5,11
CUST004235,"Sole Proprietorship",Small,Electronics,Ogun,"Ijebu Ode","2025-08-10 00:00:00",2025-08-01,9.70,19,1689712.00,40.40,Active,"Trade Fair",1,"2025-12-09 00:00:00",121,1,12,18,17,1,1246055.07,6031.98,2997.33,4,69225.28,5,41,8,0,0,6.28,7647.69,2997.33,17,4,25
CUST004236,"Registered Business Name",Small,"Food & Restaurant",Ogun,Abeokuta,"2024-10-15 00:00:00",2024-10-01,1.20,13,2060395.00,18.50,Active,"Field Sales",0,NULL,NULL,0,0,38,35,3,2554316.36,13444.33,8246.71,1,70953.23,15,93,24,17,0,7.16,11627.86,8246.71,35,1,18
CUST004237,"Sole Proprietorship",Micro,Retail,Rivers,Bonny,"2024-03-25 00:00:00",2024-03-01,6.30,3,298681.00,59.00,Churned,"Field Sales",0,NULL,NULL,0,0,44,43,1,642518.20,3408.17,1821.96,2,15298.05,20,52,7,16,1,6.57,2962.64,1887.03,43,2,6
CUST004238,Partnership,Small,FMCG,Plateau,Bukuru,"2024-10-02 00:00:00",2024-10-01,2.60,16,1085825.00,47.70,Active,"Field Sales",1,"2025-10-05 00:00:00",368,5,30,78,71,7,4258815.91,27374.05,14939.68,4,56784.21,15,88,22,8,0,6.61,38223.82,14980.92,71,4,NULL
CUST004239,"Sole Proprietorship",Micro,Retail,Kano,Fagge,"2024-01-24 00:00:00",2024-01-01,8.00,4,560602.00,89.80,Active,Referral,0,NULL,NULL,0,0,81,70,11,1852023.74,11076.53,5563.28,2,22864.49,24,63,9,23,0,6.14,9086.64,5787.67,70,2,5
CUST004240,"Limited Liability Company",Small,Retail,FCT,Gwarinpa,"2025-06-30 00:00:00",2025-06-01,4.60,16,1466257.00,NULL,Active,Referral,1,"2025-09-07 00:00:00",69,9,70,37,34,3,1631562.61,9086.33,5126.42,3,47987.14,7,41,11,6,0,7.43,12125.61,5191.87,34,3,10
CUST004241,"Sole Proprietorship",Small,FMCG,Edo,"Benin City","2024-12-27 00:00:00",2024-12-01,7.30,8,1627866.00,60.40,Active,"Field Sales",0,NULL,NULL,0,0,68,62,6,7034172.64,38748.28,11479.08,3,104987.65,13,59,10,14,1,6.75,32351.88,18700.51,62,3,18
CUST004242,"Sole Proprietorship",Micro,Electronics,"Akwa Ibom",Uyo,"2025-02-05 00:00:00",2025-02-01,12.30,1,724785.00,57.50,Active,Website,0,NULL,NULL,0,0,16,15,1,473556.99,3139.87,1409.48,1,31570.47,11,24,4,4,1,7.16,2050.84,1454.50,15,1,NULL
CUST004243,"Registered Business Name",Enterprise,Retail,Edo,Ekpoma,"2024-02-27 00:00:00",2024-02-01,4.90,145,17180487.00,61.50,Active,"Agent Network",0,NULL,NULL,0,0,369,336,33,320326758.76,2068990.84,1057021.96,4,910019.20,23,319,103,17,2,5.98,1233746.17,1935494.57,336,4,17
CUST004244,Partnership,Medium,Retail,Anambra,Awka,"2024-12-20 00:00:00",2024-12-01,NULL,34,14923126.00,54.10,Active,"Field Sales",1,"2025-04-07 00:00:00",108,19,152,212,193,19,148241055.74,938073.25,476411.20,7,723127.10,13,136,41,14,2,6.60,1233746.17,1060803.50,193,7,29
CUST004245,"Sole Proprietorship",Micro,"Food & Restaurant",Lagos,Lekki,"2025-02-23 00:00:00",2025-02-01,3.80,2,677638.00,63.80,Active,"Field Sales",0,NULL,NULL,0,0,31,28,3,951019.85,5206.93,2733.75,3,31700.66,11,28,5,11,0,6.40,4853.71,2805.61,28,3,29
CUST004246,"Registered Business Name",Micro,FMCG,Edo,"Benin City","2024-11-02 00:00:00",2024-11-01,3.70,4,462062.00,32.90,Churned,Referral,0,NULL,NULL,0,0,55,51,4,1114985.41,6692.34,3696.30,2,20647.88,13,32,7,14,3,6.76,5803.19,3696.30,51,2,25
CUST004247,Partnership,Micro,Retail,Anambra,Nnewi,"2025-10-26 00:00:00",2025-10-01,4.70,1,141593.60,74.30,Churned,Website,0,NULL,NULL,0,0,1,1,0,17890.89,107.35,68.95,1,17890.89,3,5,0,1,0,7.50,97.22,68.95,1,1,6
CUST004248,"Sole Proprietorship",Micro,FMCG,FCT,Abuja,"2025-07-21 00:00:00",2025-07-01,3.30,2,591409.00,61.60,Active,"Field Sales",1,"2025-10-14 00:00:00",85,3,14,14,12,2,373131.08,1729.16,854.95,3,26652.22,6,19,4,4,0,7.03,2330.18,997.72,12,3,30
CUST004249,"Limited Liability Company",Micro,"Food & Restaurant",Lagos,Lekki,"2025-10-19 00:00:00",2025-10-01,10.40,1,282279.00,75.30,Churned,Referral,1,"2025-11-11 00:00:00",23,2,15,16,15,1,238980.63,1041.17,526.64,2,14936.29,3,6,2,4,0,5.43,1116.21,526.64,15,2,53
CUST004250,"Registered Business Name",Micro,Logistics,"Akwa Ibom","Ikot Ekpene","2024-07-12 00:00:00",2024-07-01,6.50,4,412639.00,NULL,Active,"Field Sales",1,"2025-10-04 00:00:00",449,3,39,64,62,2,917441.04,3919.07,2140.64,3,15549.85,18,49,7,14,1,6.60,5116.03,2190.55,62,3,19
CUST004251,"Sole Proprietorship",Small,Fashion,Niger,Bida,"2025-03-03 00:00:00",2025-03-01,2.90,18,1224464.00,50.70,Active,"Agent Network",1,"2025-06-02 00:00:00",91,11,106,87,78,9,10014245.14,118518.52,68343.41,7,115106.27,10,104,29,12,0,7.03,221304.01,69168.31,78,7,13
CUST004252,"Sole Proprietorship",Small,Retail,Lagos,Alaba,"2025-03-16 00:00:00",2025-03-01,5.80,14,2246400.00,53.00,Churned,,0,NULL,NULL,0,0,15,14,1,3164780.78,35950.34,15967.59,2,210985.39,5,26,5,2,0,6.14,32413.87,20645.78,14,2,25
CUST004253,"Sole Proprietorship",Micro,Retail,Kano,Wudil,"2025-09-19 00:00:00",2025-09-01,5.60,3,534403.00,24.50,Active,Website,0,NULL,NULL,0,0,6,5,1,137150.49,907.82,355.17,1,22858.42,4,10,1,1,0,6.17,500.79,355.17,5,1,19
CUST004254,"Registered Business Name",Micro,Wholesale,FCT,Kubwa,"2024-01-28 00:00:00",2024-01-01,3.20,1,173852.00,27.30,Active,"Field Sales",0,NULL,NULL,0,0,62,61,1,515123.17,2424.09,1259.69,2,8730.90,24,51,7,18,3,6.67,2045.30,1302.74,61,2,7
CUST004255,"Sole Proprietorship",Micro,Pharmacy,Benue,Makurdi,"2025-08-06 00:00:00",2025-08-01,3.40,5,464375.00,54.40,Active,"Field Sales",0,NULL,NULL,0,0,6,6,0,133526.79,400.58,201.35,1,22254.47,5,20,4,5,0,6.54,283.90,201.35,6,1,3
CUST004256,"Sole Proprietorship",Small,Pharmacy,Lagos,Mushin,"2024-05-28 00:00:00",2024-05-01,8.60,6,1359983.00,36.70,Active,"Field Sales",0,NULL,NULL,0,0,139,128,11,6030318.16,37836.32,19891.56,3,45340.74,20,106,26,20,1,6.80,34610.62,20006.14,128,3,7
CUST004257,Partnership,Medium,Pharmacy,Oyo,Ogbomosho,"2024-12-12 00:00:00",2024-12-01,6.20,36,3774240.00,68.80,Active,"Trade Fair",0,NULL,NULL,0,0,31,30,1,6357909.48,18528.41,8338.12,1,205093.85,13,102,28,6,0,6.53,12271.81,8703.41,30,1,25
CUST004258,"Sole Proprietorship",Small,Retail,Anambra,Awka,"2024-07-23 00:00:00",2024-07-01,1.10,13,1166922.00,38.50,Active,Referral,0,NULL,NULL,0,0,115,103,12,6050440.67,32328.36,17574.00,4,52612.53,18,89,21,16,0,6.85,33707.66,17834.74,103,4,28
CUST004259,"Limited Liability Company",Micro,Wholesale,Ogun,Abeokuta,"2025-07-24 00:00:00",2025-07-01,3.20,1,619193.00,53.00,Churned,"Agent Network",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,0.00,0.00,0,0,NULL
CUST004260,"Limited Liability Company",Small,Retail,Lagos,Ikeja,"2025-06-16 00:00:00",2025-06-01,4.20,20,1361496.00,78.80,Active,"Field Sales",0,NULL,NULL,0,0,19,17,2,823031.63,3691.52,1837.80,2,45723.98,7,43,9,4,0,6.31,2976.81,1896.06,17,2,3
CUST004261,"Agent Network",Micro,FMCG,Ondo,Owo,"2025-07-14 00:00:00",2025-07-01,7.80,5,277984.00,58.50,Active,"Partner Bank",0,NULL,NULL,0,0,16,16,0,132279.21,713.78,370.80,2,9448.52,6,20,5,4,0,6.12,582.16,370.80,16,2,20
CUST004262,"Sole Proprietorship",Small,"Beauty & Personal Care",Osun,"Ile Ife","2024-12-01 00:00:00",2024-12-01,4.30,17,2362953.00,68.20,Churned,"Social Media",1,"2025-04-13 00:00:00",133,15,110,66,61,5,7823180.60,48487.85,24928.39,4,122237.20,11,73,25,17,0,6.58,64300.73,25201.15,61,4,13
CUST004263,"Registered Business Name",Micro,Retail,Lagos,Ikorodu,"2024-11-06 00:00:00",2024-11-01,1.10,5,524259.00,46.60,Churned,Referral,0,NULL,NULL,0,0,26,24,2,417008.75,1543.85,860.50,2,17375.36,13,27,5,12,0,6.28,1406.17,895.65,24,2,23
CUST004264,"Registered Business Name",Small,Pharmacy,Kano,Dala,"2025-06-07 00:00:00",2025-06-01,7.20,18,1159600.00,76.00,Active,Referral,0,NULL,NULL,0,0,22,19,3,1040610.24,5753.97,3036.83,2,49552.87,7,47,13,8,1,6.30,4879.94,3108.24,19,2,23
CUST004265,"Sole Proprietorship",Small,Wholesale,Oyo,Iseyin,"2024-05-09 00:00:00",2024-05-01,4.60,20,4218965.00,76.60,Churned,"Partner Bank",0,NULL,NULL,0,0,138,122,16,24292339.56,153542.38,81117.40,2,178620.14,20,99,26,25,2,6.72,128654.47,81945.52,122,2,30
CUST004266,"Registered Business Name",Medium,"Beauty & Personal Care",Lagos,Yaba,"2024-01-17 00:00:00",2024-01-01,5.80,65,3186258.00,51.80,Active,Referral,0,NULL,NULL,0,0,209,186,23,28276680.22,168397.99,70298.29,3,141383.40,24,220,61,19,0,6.91,150763.41,87146.48,186,3,5
CUST004267,"Sole Proprietorship",Small,Retail,Kaduna,Kaduna,"2024-09-24 00:00:00",2024-09-01,7.00,7,NULL,37.10,Active,Referral,0,NULL,NULL,0,0,41,41,0,14826991.55,242916.26,110650.45,2,390183.99,16,104,24,7,2,6.16,214515.21,136633.89,41,2,18
CUST004268,"Sole Proprietorship",Enterprise,Fashion,Ogun,Sagamu,"2024-04-01 00:00:00",2024-04-01,1.90,203,20948797.00,81.10,Active,Referral,0,NULL,NULL,0,0,322,283,39,259087440.82,1423266.62,734037.69,3,827755.40,21,351,99,16,1,6.72,1233746.17,1182955.41,283,3,23
CUST004269,"Registered Business Name",Micro,Electronics,Kaduna,Zaria,"2024-03-24 00:00:00",2024-03-01,6.80,2,374727.00,41.10,Active,"Field Sales",0,NULL,NULL,0,0,32,30,2,590730.11,3286.18,1648.19,1,19055.81,22,45,10,17,0,6.79,2469.83,1751.65,30,1,6
CUST004270,"Sole Proprietorship",Enterprise,Logistics,Lagos,Surulere,"2024-04-04 00:00:00",2024-04-01,2.00,87,17087385.00,71.30,Churned,"Social Media",0,NULL,NULL,0,0,133,123,10,95949141.05,477071.76,248844.46,3,738070.32,15,183,52,6,1,5.68,434203.57,250984.72,123,3,20
CUST004271,"Registered Business Name",Micro,FMCG,Lagos,Mushin,"2025-05-21 00:00:00",2025-05-01,6.60,2,354309.00,50.40,Active,Referral,1,"2025-07-01 00:00:00",41,9,83,28,26,2,409299.79,2420.26,1145.86,2,15159.25,8,27,4,12,1,6.95,2537.23,1197.09,26,2,11
CUST004272,"Sole Proprietorship",Micro,"Food & Restaurant",Ogun,"Sango Ota","2024-09-07 00:00:00",2024-09-01,8.00,3,545815.00,47.30,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,5,10,3,1,0,6.14,0.00,0.00,0,0,86
CUST004273,"Limited Liability Company",Micro,Retail,Lagos,Ikeja,"2025-09-02 00:00:00",2025-09-01,4.50,5,328518.00,62.40,Active,"Social Media",0,NULL,NULL,0,0,16,13,3,232623.52,1020.05,542.51,3,14538.97,4,10,1,2,0,6.75,938.54,542.51,13,3,7
CUST004274,"Sole Proprietorship",Micro,"Education Services",Kano,Fagge,"2024-07-06 00:00:00",2024-07-01,7.30,4,566259.00,60.60,Churned,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,8,1,1,0,6.73,0.00,0.00,0,0,42
CUST004275,"Registered Business Name",Small,"Food & Restaurant",FCT,Garki,"2024-07-06 00:00:00",2024-07-01,2.10,20,1615817.00,72.50,Active,"Trade Fair",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,23,3,1,0,6.95,0.00,0.00,0,0,7
CUST004276,"Sole Proprietorship",Small,Wholesale,Edo,"Benin City","2025-03-18 00:00:00",2025-03-01,5.60,19,1324300.00,64.50,Active,"Partner Bank",0,NULL,NULL,0,0,70,66,4,8695615.50,146404.84,69969.09,5,133778.70,10,64,19,8,1,6.80,143652.79,70074.53,66,5,13
CUST004277,"Sole Proprietorship",Small,"Fuel Station",FCT,Garki,"2024-11-22 00:00:00",2024-11-01,3.80,6,1460254.00,53.20,Inactive,Referral,1,"2025-04-12 00:00:00",141,8,92,43,38,5,2941492.67,11537.02,6172.15,3,73537.32,14,95,22,16,0,6.64,14614.23,6257.43,38,3,39
CUST004278,"Sole Proprietorship",Micro,Retail,Ondo,Ondo,"2024-05-22 00:00:00",2024-05-01,4.60,2,301695.00,64.10,Active,Website,0,NULL,NULL,0,0,66,59,7,943459.51,6543.71,3344.77,2,15724.33,20,49,8,24,0,6.58,5424.16,3454.88,59,2,8
CUST004279,Partnership,Small,FMCG,Abia,Umuahia,"2024-10-28 00:00:00",2024-10-01,3.70,15,2791671.00,58.80,Active,"Partner Bank",1,"2025-01-07 00:00:00",71,17,110,128,113,15,24122795.13,177876.06,90088.98,5,189943.27,15,109,27,20,1,6.71,271342.61,98046.11,113,5,19
CUST004280,"Sole Proprietorship",Micro,"Food & Restaurant",Ogun,"Ijebu Ode","2025-06-30 00:00:00",2025-06-01,5.40,5,756022.00,68.80,Inactive,"Trade Fair",0,NULL,NULL,0,0,14,14,0,313551.61,1379.30,788.05,2,22396.54,7,12,0,3,1,5.59,1237.24,788.05,14,2,35
CUST004281,"Limited Liability Company",Small,Pharmacy,Lagos,Ikeja,"2024-06-25 00:00:00",2024-06-01,2.90,8,1585795.00,61.50,Active,Referral,1,"2024-12-18 00:00:00",176,17,126,99,93,6,6272593.11,22639.90,11763.86,4,63359.53,19,115,29,28,1,7.75,30669.03,12020.00,93,4,30
CUST004282,"Limited Liability Company",Small,Pharmacy,Kano,Dala,"2025-04-24 00:00:00",2025-04-01,6.10,14,2229421.00,93.00,Active,"Field Sales",0,NULL,NULL,0,0,33,29,4,6068999.96,20068.50,9649.36,3,202300.00,9,46,12,8,0,6.18,16693.39,NULL,29,3,3
CUST004283,"Registered Business Name",Micro,FMCG,Lagos,Mushin,"2024-06-03 00:00:00",2024-06-01,6.40,2,171931.00,43.20,Active,"Field Sales",0,NULL,NULL,0,0,57,52,5,430628.43,1782.55,863.19,2,8281.32,19,38,9,18,0,6.83,1565.18,996.93,52,2,50
CUST004284,Partnership,Micro,Pharmacy,Ogun,"Ijebu Ode","2024-12-17 00:00:00",2024-12-01,7.00,1,509275.00,54.70,Active,Referral,1,"2025-01-16 00:00:00",30,14,137,81,74,7,1578423.62,9527.03,4586.38,3,20768.73,13,48,9,21,3,6.94,11817.42,5059.91,74,3,7
CUST004285,"Sole Proprietorship",Small,Agriculture,FCT,Garki,"2025-10-27 00:00:00",2025-10-01,5.20,18,4208570.00,25.10,Active,"Agent Network",1,"2025-12-01 00:00:00",35,4,34,17,16,1,3725136.69,25634.60,13559.48,4,248342.45,3,18,5,2,0,6.57,34597.01,13559.48,16,4,19
CUST004286,"Sole Proprietorship",Medium,Retail,Oyo,Oyo,"2024-04-28 00:00:00",2024-04-01,3.50,46,5028966.00,23.60,Active,Referral,1,"2025-03-10 00:00:00",316,13,92,165,152,13,32601453.90,168132.28,83407.84,3,205040.59,21,247,75,23,2,6.87,204388.71,87513.90,152,3,8
CUST004287,"Registered Business Name",Micro,Pharmacy,Kano,Dala,"2025-05-18 00:00:00",2025-05-01,7.00,3,531781.00,50.70,Inactive,"Partner Bank",1,"2025-08-10 00:00:00",84,3,32,12,12,0,673395.44,3613.75,1503.89,2,56116.29,8,24,5,13,1,7.31,3187.49,1503.89,12,2,6
CUST004288,"Registered Business Name",Small,Wholesale,Kano,Kano,"2025-01-20 00:00:00",2025-01-01,NULL,15,3081419.00,36.20,Churned,"Field Sales",0,NULL,NULL,0,0,18,15,3,2166125.83,13724.67,7427.44,1,120340.32,6,32,9,8,1,5.80,12635.35,8961.24,15,1,4
CUST004289,"Limited Liability Company",Small,Agriculture,Edo,Auchi,"2024-10-30 00:00:00",2024-10-01,2.10,11,2300667.00,36.60,Active,"Partner Bank",1,"2025-10-01 00:00:00",336,5,37,110,104,6,19074523.21,244708.32,128604.78,6,178266.57,15,91,26,12,2,7.04,411705.31,137994.07,104,6,9
CUST004290,"Sole Proprietorship",Small,Pharmacy,Edo,Ekpoma,"2024-03-10 00:00:00",2024-03-01,5.40,14,1054422.00,47.60,Active,Referral,0,NULL,NULL,0,0,111,95,16,4102436.22,21063.27,9612.42,2,39070.82,22,132,32,23,1,6.90,17387.56,11074.88,95,2,20
CUST004291,"Registered Business Name",Medium,Retail,Kano,Kano,"2024-05-07 00:00:00",2024-05-01,6.70,37,4281084.00,46.40,Churned,"Partner Bank",0,NULL,NULL,0,0,127,122,5,20796762.13,126508.28,64108.56,3,169079.37,13,138,40,12,0,6.47,114552.99,66215.60,122,3,14
CUST004292,"Limited Liability Company",Micro,Logistics,Delta,Ughelli,"2024-06-29 00:00:00",2024-06-01,3.10,3,440317.00,76.70,Active,,0,NULL,NULL,0,0,53,45,8,953211.59,4218.70,1627.24,1,18330.99,19,42,4,10,2,6.49,2984.63,2116.76,45,1,9
CUST004293,"Limited Liability Company",Small,"Food & Restaurant",Ogun,"Ijebu Ode","2024-10-16 00:00:00",2024-10-01,8.00,19,1052323.00,58.10,Active,Referral,1,"2025-05-07 00:00:00",203,15,104,102,92,10,6332205.37,28454.22,16248.92,4,63961.67,15,96,26,20,0,7.06,41799.92,16382.49,92,4,19
CUST004294,"Limited Liability Company",Small,Retail,Delta,Sapele,"2024-05-25 00:00:00",2024-05-01,5.30,NULL,1536422.00,NULL,Active,"Field Sales",0,NULL,NULL,0,0,29,29,0,2212190.85,13263.95,7172.05,1,79006.82,20,94,16,17,0,6.45,10980.36,7787.49,29,1,21
CUST004295,"Limited Liability Company",Medium,Wholesale,Lagos,Alaba,"2024-08-17 00:00:00",2024-08-01,3.90,29,6307286.00,27.30,Active,"Field Sales",1,"2025-10-01 00:00:00",410,7,58,99,90,9,28725981.64,122612.82,61389.66,3,299228.98,17,138,37,17,1,6.53,149832.81,64154.49,90,3,16
CUST004296,"Registered Business Name",Small,"Beauty & Personal Care",Lagos,Ikeja,"2024-11-14 00:00:00",2024-11-01,5.70,20,996933.00,21.30,Active,,1,"2025-06-06 00:00:00",204,13,86,38,36,2,2216378.38,6158.53,2926.68,2,61566.07,14,108,28,22,1,6.80,6521.15,3076.74,36,2,27
CUST004297,"Sole Proprietorship",Small,Wholesale,Kwara,Ilorin,"2024-04-03 00:00:00",2024-04-01,1.70,12,NULL,66.00,Active,"Field Sales",1,"2025-06-13 00:00:00",436,13,117,105,96,9,5264646.22,38399.02,20557.49,4,52646.46,21,149,41,25,0,6.40,54068.02,21190.68,96,4,26
CUST004298,Partnership,Medium,Retail,Delta,Ughelli,"2025-10-25 00:00:00",2025-10-01,6.10,21,3450160.00,39.70,Inactive,"Partner Bank",0,NULL,NULL,0,0,20,20,0,1986412.64,12485.30,5303.33,3,104548.03,3,9,3,3,0,8.70,10643.93,6152.56,20,3,36
CUST004299,"Sole Proprietorship",Micro,Retail,Niger,Bida,"2024-07-24 00:00:00",2024-07-01,5.30,3,436123.00,53.20,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,18,41,9,12,1,6.23,0.00,0.00,0,0,11
CUST004300,"Sole Proprietorship",Small,FMCG,Lagos,Alaba,"2025-07-13 00:00:00",2025-07-01,3.70,11,2840554.00,61.70,Churned,,1,"2025-07-01 00:00:00",-12,10,66,35,28,7,3660942.50,13120.47,7727.11,3,107674.78,6,55,16,13,1,6.37,18249.69,7814.04,28,3,19
CUST004301,"Limited Liability Company",Micro,Wholesale,Lagos,Ikorodu,"2024-06-01 00:00:00",2024-06-01,NULL,1,670688.00,76.90,Active,"Field Sales",0,NULL,NULL,0,0,46,44,2,1418302.78,9665.63,5171.19,2,32234.15,19,39,5,18,2,6.25,8375.49,5334.71,44,2,59
CUST004302,"Sole Proprietorship",Small,Electronics,Lagos,Surulere,"2024-12-17 00:00:00",2024-12-01,10.10,10,682602.00,39.20,Churned,"Agent Network",0,NULL,NULL,0,0,27,26,1,973355.25,7359.94,3511.78,1,37436.74,10,67,13,11,2,6.37,5202.97,3690.05,26,1,15
CUST004303,"Registered Business Name",Medium,Retail,Kwara,Ilorin,"2024-04-13 00:00:00",2024-04-01,7.80,66,2748182.00,75.90,Active,"Field Sales",1,"2024-10-19 00:00:00",189,17,145,74,64,10,9336938.86,26885.23,14944.65,2,137307.92,21,292,92,23,2,7.24,31828.34,15016.91,64,2,24
CUST004304,"Registered Business Name",Micro,FMCG,Rivers,Bonny,"2025-08-03 00:00:00",2025-08-01,NULL,4,689317.00,72.30,Active,"Agent Network",0,NULL,NULL,0,0,8,8,0,132645.90,968.77,498.52,2,16580.74,5,10,2,3,0,6.58,782.68,498.52,8,2,27
CUST004305,"Registered Business Name",Micro,Retail,Lagos,Ikorodu,"2025-02-21 00:00:00",2025-02-01,7.20,5,284540.00,63.10,Active,Referral,0,NULL,NULL,0,0,34,30,4,342256.08,2574.26,1362.20,1,11408.54,11,20,1,6,0,6.15,1920.70,1362.20,30,1,22
CUST004306,Partnership,Micro,Retail,Ogun,"Ijebu Ode","2025-01-19 00:00:00",2025-01-01,5.30,1,727445.00,54.80,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,5,0,3,0,6.25,0.00,0.00,0,0,3
CUST004307,"Agent Network",Small,FMCG,FCT,Abuja,"2025-10-15 00:00:00",2025-10-01,3.70,16,12817567.00,59.60,Inactive,"Field Sales",0,NULL,NULL,0,0,15,13,2,8491033.99,52199.21,26354.59,2,606502.43,3,5,1,2,0,7.00,41376.71,26354.59,13,2,21
CUST004308,"Limited Liability Company",Micro,Agriculture,Enugu,Enugu,"2024-10-26 00:00:00",2024-10-01,8.40,4,680656.00,54.80,Active,Referral,0,NULL,NULL,0,0,43,39,4,1120755.00,3360.21,1825.96,2,26064.07,15,34,3,10,3,6.72,3017.26,1921.82,39,2,16
CUST004309,"Sole Proprietorship",Enterprise,FMCG,Lagos,Alaba,"2024-10-31 00:00:00",2024-10-01,1.70,165,21932216.00,NULL,Active,"Field Sales",1,"2025-08-18 00:00:00",291,2,9,80,74,6,80911646.53,461444.02,250396.18,4,1050800.60,15,200,62,17,0,7.05,1233746.17,1436400.06,74,4,5
CUST004310,"Registered Business Name",Micro,Fashion,Delta,Warri,"2024-02-13 00:00:00",2024-02-01,5.10,1,567566.00,NULL,Active,"Field Sales",1,"2025-11-06 00:00:00",632,1,13,104,95,9,2597227.54,14069.26,7510.43,4,25972.28,23,58,10,27,0,6.76,20007.74,7841.56,95,4,30
CUST004311,"Sole Proprietorship",Small,Retail,Lagos,Ikeja,"2025-11-12 00:00:00",2025-11-01,11.00,17,1666966.00,42.20,Active,"Trade Fair",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,2,1,0,0,7.50,0.00,0.00,0,0,53
CUST004312,"Limited Liability Company",Micro,FMCG,Abia,Aba,"2025-02-16 00:00:00",2025-02-01,1.80,5,707208.00,48.50,Active,"Partner Bank",1,"2025-04-09 00:00:00",52,7,63,70,59,11,3749139.00,43824.04,21040.39,4,56805.14,11,32,7,11,0,6.53,56246.54,22044.50,59,4,17
CUST004313,"Registered Business Name",Small,Retail,Benue,Gboko,"2024-05-29 00:00:00",2024-05-01,4.40,7,1300960.00,77.80,Churned,"Social Media",0,NULL,NULL,0,0,34,29,5,1464106.42,7950.30,4246.39,2,45753.33,12,71,19,12,0,6.34,6992.18,4453.62,29,2,23
CUST004314,"Registered Business Name",Micro,Retail,Niger,Minna,"2024-06-22 00:00:00",2024-06-01,2.60,1,528941.00,54.20,Active,"Social Media",0,NULL,NULL,0,0,54,53,1,1835135.32,9935.38,5346.88,2,37451.74,19,47,5,18,0,5.95,8639.76,5503.03,53,2,11
CUST004315,"Sole Proprietorship",Small,Retail,Lagos,Yaba,"2025-07-19 00:00:00",2025-07-01,3.40,19,892719.00,17.90,Active,"Field Sales",0,NULL,NULL,0,0,41,35,6,1316521.40,9186.89,4409.66,2,33756.96,6,40,14,2,0,6.03,7073.31,4505.29,35,2,28
CUST004316,"Sole Proprietorship",Small,Wholesale,Lagos,Mushin,"2024-11-18 00:00:00",2024-11-01,7.50,NULL,976267.00,36.60,Active,Referral,1,"2025-01-12 00:00:00",55,22,181,57,54,3,1938144.59,9001.17,4571.82,2,34002.54,14,144,43,22,0,7.24,9846.67,4645.75,54,2,20
CUST004317,"Registered Business Name",Small,Retail,"Akwa Ibom",Eket,"2024-03-11 00:00:00",2024-03-01,10.70,8,1354647.00,50.50,Active,"Field Sales",1,"2025-05-03 00:00:00",418,17,127,177,165,12,17800793.75,183961.05,95956.16,6,103492.99,22,93,21,26,0,7.08,288166.51,96586.73,165,6,59
CUST004318,"Registered Business Name",Micro,Retail,Kano,Dala,"2024-11-08 00:00:00",2024-11-01,9.30,2,686828.00,39.40,Active,Website,0,NULL,NULL,0,0,32,31,1,1026532.22,5284.49,2793.18,2,32079.13,14,32,7,8,0,6.15,4385.29,2793.18,31,2,18
CUST004319,"Limited Liability Company",Small,Electronics,Kwara,Ilorin,"2025-07-02 00:00:00",2025-07-01,6.90,17,1556623.00,39.00,Active,"Field Sales",1,"2025-10-27 00:00:00",117,5,30,17,17,0,1093966.50,3641.52,2083.76,2,64350.97,6,30,9,5,2,6.28,4703.00,2218.92,17,2,30
